"","variables","cases","total_successes","total_failures","hiper_count_overall","hiper_count_fail","hiper_count_success","mean_overall","mean_fail","mean_success","success_odds","fail_odds","odds_ratio","log10_odds_ratio"
"DiffRoll3.portable.computer.medium","DiffRoll3.portable.computer.medium",69,9,60,123,105,18,1.78260869565217,1.75,2,-2,-2.33333333333333,0.857142857142857,-0.0669467896306132
"DiffRoll3.portable.computer.high","DiffRoll3.portable.computer.high",69,9,60,77,68,9,1.11594202898551,1.13333333333333,1,0,-8.5,0,0
"DiffRoll3.rape.low","DiffRoll3.rape.low",69,9,60,76,67,9,1.10144927536232,1.11666666666667,1,0,-9.57142857142857,0,0
"DiffRoll3.rape.medium","DiffRoll3.rape.medium",69,9,60,119,101,18,1.72463768115942,1.68333333333333,2,-2,-2.46341463414634,0.811881188118812,-0.0905075213989259
"DiffRoll3.rape.high","DiffRoll3.rape.high",69,9,60,81,72,9,1.17391304347826,1.2,1,0,-6,0,0
"DiffRoll3.reviews.low","DiffRoll3.reviews.low",69,9,60,80,69,11,1.15942028985507,1.15,1.22222222222222,-5.5,-7.66666666666667,0.717391304347826,-0.144243891803687
"DiffRoll3.reviews.medium","DiffRoll3.reviews.medium",69,9,60,115,102,13,1.66666666666667,1.7,1.44444444444444,-3.25,-2.42857142857143,1.33823529411765,0.126532479614857
"DiffRoll3.reviews.high","DiffRoll3.reviews.high",69,9,60,81,69,12,1.17391304347826,1.15,1.33333333333333,-4,-7.66666666666667,0.521739130434783,-0.282546589969968
"DiffRoll3.robbery.low","DiffRoll3.robbery.low",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"DiffRoll3.robbery.medium","DiffRoll3.robbery.medium",69,9,60,126,108,18,1.82608695652174,1.8,2,-2,-2.25,0.888888888888889,-0.0511525224473813
"DiffRoll3.robbery.high","DiffRoll3.robbery.high",69,9,60,77,68,9,1.11594202898551,1.13333333333333,1,0,-8.5,0,0
"DiffRoll3.sound.cards.low","DiffRoll3.sound.cards.low",69,9,60,75,66,9,1.08695652173913,1.1,1,0,-11,0,0
"DiffRoll3.sound.cards.medium","DiffRoll3.sound.cards.medium",69,9,60,124,106,18,1.79710144927536,1.76666666666667,2,-2,-2.30434782608696,0.867924528301887,-0.061518037919215
"DiffRoll3.sound.cards.high","DiffRoll3.sound.cards.high",69,9,60,77,68,9,1.11594202898551,1.13333333333333,1,0,-8.5,0,0
"keywords_df0.low","keywords_df0.low",69,9,60,86,77,9,1.2463768115942,1.28333333333333,1,0,-4.52941176470588,0,0
"keywords_df0.medium","keywords_df0.medium",69,9,60,104,91,13,1.50724637681159,1.51666666666667,1.44444444444444,-3.25,-2.93548387096774,1.10714285714286,0.0442036624920535
"keywords_df0.high","keywords_df0.high",69,9,60,86,72,14,1.2463768115942,1.2,1.55555555555556,-2.8,-6,0.466666666666667,-0.330993219041424
"keywords_df1.low","keywords_df1.low",69,9,60,85,75,10,1.23188405797101,1.25,1.11111111111111,-10,-5,2,0.301029995663981
"keywords_df1.medium","keywords_df1.medium",69,9,60,108,93,15,1.56521739130435,1.55,1.66666666666667,-2.5,-2.81818181818182,0.887096774193548,-0.05202900000401
"keywords_df1.high","keywords_df1.high",69,9,60,83,72,11,1.20289855072464,1.2,1.22222222222222,-5.5,-6,0.916666666666667,-0.0377885608893998
"keywords_df2.low","keywords_df2.low",69,9,60,86,70,16,1.2463768115942,1.16666666666667,1.77777777777778,-2.28571428571429,-7,0.326530612244898,-0.486076097372589
"keywords_df2.medium","keywords_df2.medium",69,9,60,104,93,11,1.50724637681159,1.55,1.22222222222222,-5.5,-2.81818181818182,1.95161290322581,0.290393680818196
"keywords_df2.high","keywords_df2.high",69,9,60,86,77,9,1.2463768115942,1.28333333333333,1,0,-4.52941176470588,0,0
"keywords_df820.low","keywords_df820.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df820.medium","keywords_df820.medium",69,9,60,124,106,18,1.79710144927536,1.76666666666667,2,-2,-2.30434782608696,0.867924528301887,-0.061518037919215
"keywords_df820.high","keywords_df820.high",69,9,60,83,74,9,1.20289855072464,1.23333333333333,1,0,-5.28571428571429,0,0
"keywords_df821.low","keywords_df821.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df821.medium","keywords_df821.medium",69,9,60,127,110,17,1.84057971014493,1.83333333333333,1.88888888888889,-2.125,-2.2,0.965909090909091,-0.0150637464358759
"keywords_df821.high","keywords_df821.high",69,9,60,80,70,10,1.15942028985507,1.16666666666667,1.11111111111111,-10,-7,1.42857142857143,0.154901959985743
"keywords_df822.low","keywords_df822.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df822.medium","keywords_df822.medium",69,9,60,130,114,16,1.88405797101449,1.9,1.77777777777778,-2.28571428571429,-2.11111111111111,1.08270676691729,0.0345108511281638
"keywords_df822.high","keywords_df822.high",69,9,60,77,66,11,1.11594202898551,1.1,1.22222222222222,-5.5,-11,0.5,-0.301029995663981
"keywords_df823.low","keywords_df823.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df823.medium","keywords_df823.medium",69,9,60,126,110,16,1.82608695652174,1.83333333333333,1.77777777777778,-2.28571428571429,-2.2,1.03896103896104,0.0165992618194617
"keywords_df823.high","keywords_df823.high",69,9,60,81,70,11,1.17391304347826,1.16666666666667,1.22222222222222,-5.5,-7,0.785714285714286,-0.104735350520013
"keywords_df824.low","keywords_df824.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df824.medium","keywords_df824.medium",69,9,60,126,110,16,1.82608695652174,1.83333333333333,1.77777777777778,-2.28571428571429,-2.2,1.03896103896104,0.0165992618194617
"keywords_df824.high","keywords_df824.high",69,9,60,81,70,11,1.17391304347826,1.16666666666667,1.22222222222222,-5.5,-7,0.785714285714286,-0.104735350520013
"keywords_df825.low","keywords_df825.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df825.medium","keywords_df825.medium",69,9,60,135,117,18,1.95652173913043,1.95,2,-2,-2.05263157894737,0.974358974358974,-0.0112810104096891
"keywords_df825.high","keywords_df825.high",69,9,60,72,63,9,1.04347826086957,1.05,1,0,-21,0,0
"keywords_df826.low","keywords_df826.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df826.medium","keywords_df826.medium",69,9,60,123,105,18,1.78260869565217,1.75,2,-2,-2.33333333333333,0.857142857142857,-0.0669467896306132
"keywords_df826.high","keywords_df826.high",69,9,60,84,75,9,1.21739130434783,1.25,1,0,-5,0,0
"keywords_df827.low","keywords_df827.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df827.medium","keywords_df827.medium",69,9,60,131,113,18,1.89855072463768,1.88333333333333,2,-2,-2.13207547169811,0.938053097345133,-0.0277725782186495
"keywords_df827.high","keywords_df827.high",69,9,60,76,67,9,1.10144927536232,1.11666666666667,1,0,-9.57142857142857,0,0
"keywords_df829.low","keywords_df829.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df829.medium","keywords_df829.medium",69,9,60,134,116,18,1.94202898550725,1.93333333333333,2,-2,-2.07142857142857,0.96551724137931,-0.0152399665567369
"keywords_df829.high","keywords_df829.high",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"keywords_df830.low","keywords_df830.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df830.medium","keywords_df830.medium",69,9,60,133,116,17,1.92753623188406,1.93333333333333,1.88888888888889,-2.125,-2.07142857142857,1.02586206896552,0.0110889721656122
"keywords_df830.high","keywords_df830.high",69,9,60,74,64,10,1.07246376811594,1.06666666666667,1.11111111111111,-10,-16,0.625,-0.204119982655925
"keywords_df831.low","keywords_df831.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df831.medium","keywords_df831.medium",69,9,60,130,112,18,1.88405797101449,1.86666666666667,2,-2,-2.15384615384615,0.928571428571429,-0.0321846833714012
"keywords_df831.high","keywords_df831.high",69,9,60,77,68,9,1.11594202898551,1.13333333333333,1,0,-8.5,0,0
"keywords_df832.low","keywords_df832.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df832.medium","keywords_df832.medium",69,9,60,133,115,18,1.92753623188406,1.91666666666667,2,-2,-2.09090909090909,0.956521739130435,-0.0193051551953866
"keywords_df832.high","keywords_df832.high",69,9,60,74,65,9,1.07246376811594,1.08333333333333,1,0,-13,0,0
"keywords_df833.low","keywords_df833.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df833.medium","keywords_df833.medium",69,9,60,124,108,16,1.79710144927536,1.8,1.77777777777778,-2.28571428571429,-2.25,1.01587301587302,0.00683942453030544
"keywords_df833.high","keywords_df833.high",69,9,60,83,72,11,1.20289855072464,1.2,1.22222222222222,-5.5,-6,0.916666666666667,-0.0377885608893998
"keywords_df835.low","keywords_df835.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df835.medium","keywords_df835.medium",69,9,60,129,115,14,1.8695652173913,1.91666666666667,1.55555555555556,-2.8,-2.09090909090909,1.33913043478261,0.126822880482851
"keywords_df835.high","keywords_df835.high",69,9,60,78,65,13,1.1304347826087,1.08333333333333,1.44444444444444,-3.25,-13,0.25,-0.602059991327962
"keywords_df836.low","keywords_df836.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df836.medium","keywords_df836.medium",69,9,60,132,114,18,1.91304347826087,1.9,2,-2,-2.11111111111111,0.947368421052632,-0.0234810958495229
"keywords_df836.high","keywords_df836.high",69,9,60,75,66,9,1.08695652173913,1.1,1,0,-11,0,0
"keywords_df837.low","keywords_df837.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df837.medium","keywords_df837.medium",69,9,60,127,109,18,1.84057971014493,1.81666666666667,2,-2,-2.22448979591837,0.899082568807339,-0.0462004222481288
"keywords_df837.high","keywords_df837.high",69,9,60,80,71,9,1.15942028985507,1.18333333333333,1,0,-6.45454545454545,0,0
"keywords_df838.low","keywords_df838.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df838.medium","keywords_df838.medium",69,9,60,128,112,16,1.85507246376812,1.86666666666667,1.77777777777778,-2.28571428571429,-2.15384615384615,1.06122448979592,0.0258072636062855
"keywords_df838.high","keywords_df838.high",69,9,60,79,68,11,1.14492753623188,1.13333333333333,1.22222222222222,-5.5,-8.5,0.647058823529412,-0.189056236220049
"keywords_df839.low","keywords_df839.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df839.medium","keywords_df839.medium",69,9,60,121,104,17,1.7536231884058,1.73333333333333,1.88888888888889,-2.125,-2.36363636363636,0.899038461538461,-0.0462217284262626
"keywords_df839.high","keywords_df839.high",69,9,60,86,76,10,1.2463768115942,1.26666666666667,1.11111111111111,-10,-4.75,2.10526315789474,0.323306390375133
"keywords_df840.low","keywords_df840.low",69,9,60,86,72,14,1.2463768115942,1.2,1.55555555555556,-2.8,-6,0.466666666666667,-0.330993219041424
"keywords_df840.medium","keywords_df840.medium",69,9,60,105,92,13,1.52173913043478,1.53333333333333,1.44444444444444,-3.25,-2.875,1.1304347826087,0.053245511953225
"keywords_df840.high","keywords_df840.high",69,9,60,85,76,9,1.23188405797101,1.26666666666667,1,0,-4.75,0,0
"keywords_df841.low","keywords_df841.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df841.medium","keywords_df841.medium",69,9,60,129,112,17,1.8695652173913,1.86666666666667,1.88888888888889,-2.125,-2.15384615384615,0.986607142857143,-0.00585574464905209
"keywords_df841.high","keywords_df841.high",69,9,60,78,68,10,1.1304347826087,1.13333333333333,1.11111111111111,-10,-8.5,1.17647058823529,0.0705810742857073
"keywords_df842.low","keywords_df842.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df842.medium","keywords_df842.medium",69,9,60,134,116,18,1.94202898550725,1.93333333333333,2,-2,-2.07142857142857,0.96551724137931,-0.0152399665567369
"keywords_df842.high","keywords_df842.high",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"keywords_df843.low","keywords_df843.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df843.medium","keywords_df843.medium",69,9,60,128,110,18,1.85507246376812,1.83333333333333,2,-2,-2.2,0.909090909090909,-0.0413926851582251
"keywords_df843.high","keywords_df843.high",69,9,60,79,70,9,1.14492753623188,1.16666666666667,1,0,-7,0,0
"keywords_df845.low","keywords_df845.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df845.medium","keywords_df845.medium",69,9,60,124,106,18,1.79710144927536,1.76666666666667,2,-2,-2.30434782608696,0.867924528301887,-0.061518037919215
"keywords_df845.high","keywords_df845.high",69,9,60,83,74,9,1.20289855072464,1.23333333333333,1,0,-5.28571428571429,0,0
"keywords_df846.low","keywords_df846.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df846.medium","keywords_df846.medium",69,9,60,134,119,15,1.94202898550725,1.98333333333333,1.66666666666667,-2.5,-2.01694915254237,1.23949579831933,0.0932450589216511
"keywords_df846.high","keywords_df846.high",69,9,60,73,61,12,1.05797101449275,1.01666666666667,1.33333333333333,-4,-61,0.0655737704918033,-1.1832698436828
"keywords_df847.low","keywords_df847.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df847.medium","keywords_df847.medium",69,9,60,133,115,18,1.92753623188406,1.91666666666667,2,-2,-2.09090909090909,0.956521739130435,-0.0193051551953866
"keywords_df847.high","keywords_df847.high",69,9,60,74,65,9,1.07246376811594,1.08333333333333,1,0,-13,0,0
"keywords_df848.low","keywords_df848.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df848.medium","keywords_df848.medium",69,9,60,136,118,18,1.97101449275362,1.96666666666667,2,-2,-2.03448275862069,0.983050847457627,-0.00742401807920689
"keywords_df848.high","keywords_df848.high",69,9,60,71,62,9,1.02898550724638,1.03333333333333,1,0,-31,0,0
"keywords_df849.low","keywords_df849.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df849.medium","keywords_df849.medium",69,9,60,127,111,16,1.84057971014493,1.85,1.77777777777778,-2.28571428571429,-2.17647058823529,1.05019305019305,0.0212691399529469
"keywords_df849.high","keywords_df849.high",69,9,60,80,69,11,1.15942028985507,1.15,1.22222222222222,-5.5,-7.66666666666667,0.717391304347826,-0.144243891803687
"keywords_df850.low","keywords_df850.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df850.medium","keywords_df850.medium",69,9,60,134,117,17,1.94202898550725,1.95,1.88888888888889,-2.125,-2.05263157894737,1.03525641025641,0.01504792831266
"keywords_df850.high","keywords_df850.high",69,9,60,73,63,10,1.05797101449275,1.05,1.11111111111111,-10,-21,0.476190476190476,-0.322219294733919
"keywords_df851.low","keywords_df851.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df851.medium","keywords_df851.medium",69,9,60,122,105,17,1.76811594202899,1.75,1.88888888888889,-2.125,-2.33333333333333,0.910714285714286,-0.0406178509082641
"keywords_df851.high","keywords_df851.high",69,9,60,85,75,10,1.23188405797101,1.25,1.11111111111111,-10,-5,2,0.301029995663981
"keywords_df855.low","keywords_df855.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df855.medium","keywords_df855.medium",69,9,60,133,117,16,1.92753623188406,1.95,1.77777777777778,-2.28571428571429,-2.05263157894737,1.11355311355311,0.0467109365679976
"keywords_df855.high","keywords_df855.high",69,9,60,74,63,11,1.07246376811594,1.05,1.22222222222222,-5.5,-21,0.261904761904762,-0.581856605239675
"keywords_df856.low","keywords_df856.low",69,9,60,84,71,13,1.21739130434783,1.18333333333333,1.44444444444444,-3.25,-6.45454545454545,0.503521126760563,-0.297982302581976
"keywords_df856.medium","keywords_df856.medium",69,9,60,106,92,14,1.53623188405797,1.53333333333333,1.55555555555556,-2.8,-2.875,0.973913043478261,-0.0114798176834301
"keywords_df856.high","keywords_df856.high",69,9,60,86,77,9,1.2463768115942,1.28333333333333,1,0,-4.52941176470588,0,0
"keywords_df857.low","keywords_df857.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df857.medium","keywords_df857.medium",69,9,60,133,120,13,1.92753623188406,2,1.44444444444444,-3.25,-2,1.625,0.210853365314893
"keywords_df857.high","keywords_df857.high",69,9,60,74,60,14,1.07246376811594,1,1.55555555555556,-2.8,Inf,0,0
"keywords_df858.low","keywords_df858.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df858.medium","keywords_df858.medium",69,9,60,134,116,18,1.94202898550725,1.93333333333333,2,-2,-2.07142857142857,0.96551724137931,-0.0152399665567369
"keywords_df858.high","keywords_df858.high",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"keywords_df859.low","keywords_df859.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df859.medium","keywords_df859.medium",69,9,60,134,116,18,1.94202898550725,1.93333333333333,2,-2,-2.07142857142857,0.96551724137931,-0.0152399665567369
"keywords_df859.high","keywords_df859.high",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"keywords_df860.low","keywords_df860.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df860.medium","keywords_df860.medium",69,9,60,123,107,16,1.78260869565217,1.78333333333333,1.77777777777778,-2.28571428571429,-2.27659574468085,1.00400534045394,0.0017360228921757
"keywords_df860.high","keywords_df860.high",69,9,60,84,73,11,1.21739130434783,1.21666666666667,1.22222222222222,-5.5,-5.61538461538461,0.979452054794521,-0.00901681831937527
"keywords_df861.low","keywords_df861.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df861.medium","keywords_df861.medium",69,9,60,133,116,17,1.92753623188406,1.93333333333333,1.88888888888889,-2.125,-2.07142857142857,1.02586206896552,0.0110889721656122
"keywords_df861.high","keywords_df861.high",69,9,60,74,64,10,1.07246376811594,1.06666666666667,1.11111111111111,-10,-16,0.625,-0.204119982655925
"keywords_df862.low","keywords_df862.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df862.medium","keywords_df862.medium",69,9,60,133,115,18,1.92753623188406,1.91666666666667,2,-2,-2.09090909090909,0.956521739130435,-0.0193051551953866
"keywords_df862.high","keywords_df862.high",69,9,60,74,65,9,1.07246376811594,1.08333333333333,1,0,-13,0,0
"keywords_df863.low","keywords_df863.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df863.medium","keywords_df863.medium",69,9,60,132,114,18,1.91304347826087,1.9,2,-2,-2.11111111111111,0.947368421052632,-0.0234810958495229
"keywords_df863.high","keywords_df863.high",69,9,60,75,66,9,1.08695652173913,1.1,1,0,-11,0,0
"keywords_df864.low","keywords_df864.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df864.medium","keywords_df864.medium",69,9,60,126,110,16,1.82608695652174,1.83333333333333,1.77777777777778,-2.28571428571429,-2.2,1.03896103896104,0.0165992618194617
"keywords_df864.high","keywords_df864.high",69,9,60,81,70,11,1.17391304347826,1.16666666666667,1.22222222222222,-5.5,-7,0.785714285714286,-0.104735350520013
"keywords_df865.low","keywords_df865.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df865.medium","keywords_df865.medium",69,9,60,127,110,17,1.84057971014493,1.83333333333333,1.88888888888889,-2.125,-2.2,0.965909090909091,-0.0150637464358759
"keywords_df865.high","keywords_df865.high",69,9,60,80,70,10,1.15942028985507,1.16666666666667,1.11111111111111,-10,-7,1.42857142857143,0.154901959985743
"keywords_df868.low","keywords_df868.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df868.medium","keywords_df868.medium",69,9,60,129,113,16,1.8695652173913,1.88333333333333,1.77777777777778,-2.28571428571429,-2.13207547169811,1.07206068268015,0.0302193687590372
"keywords_df868.high","keywords_df868.high",69,9,60,78,67,11,1.1304347826087,1.11666666666667,1.22222222222222,-5.5,-9.57142857142857,0.574626865671642,-0.240614073192326
"keywords_df872.low","keywords_df872.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df872.medium","keywords_df872.medium",69,9,60,130,113,17,1.88405797101449,1.88333333333333,1.88888888888889,-2.125,-2.13207547169811,0.996681415929203,-0.00144363949630037
"keywords_df872.high","keywords_df872.high",69,9,60,77,67,10,1.11594202898551,1.11666666666667,1.11111111111111,-10,-9.57142857142857,1.04477611940299,0.0190232373134305
"keywords_df873.low","keywords_df873.low",69,9,60,69,60,9,1,1,1,0,Inf,0,0
"keywords_df873.medium","keywords_df873.medium",69,9,60,133,117,16,1.92753623188406,1.95,1.77777777777778,-2.28571428571429,-2.05263157894737,1.11355311355311,0.0467109365679976
"keywords_df873.high","keywords_df873.high",69,9,60,74,63,11,1.07246376811594,1.05,1.22222222222222,-5.5,-21,0.261904761904762,-0.581856605239675
